0,0.0934306544955776,0.246912917988418,0.00354149437580687,0.170408051876649,0.0741000685494628,0.253458881929614,0.231319326128872,0.221181161784465,0.137759983871877,0.122714499321771,-0,0.00265314167885887,0.161464623530735,0.0236686820547238,-0,0.170599742195826,0.0332310377728463,0.266126504182285,0.174476035289081,-0,-0,0.0357663707366288,0.115300787114624,0.0187388933624193,0.114730235828815,0.0811531740405772,0.0311510629764101,0.00354166413373004,0.0666437809128596
-0,0,0.214641858156907,-0,-0,-0,0.145731955819617,0.174692985610021,0.151955292751227,0.0849796573517467,-0,-0,-0,0.161549436950424,0.062670146559551,-0,-0,0.158451729587371,0.143761819519988,-0,-0,-0,-0,-0,-0,0.00937781580328961,-0,-0,-0,0.152983207807965
0.174624210695163,0.126002616118937,0,0.000803704213388042,-0,0.00547145213320383,0.292490324865096,0.24317961139607,0.368555593996622,0.089513775332834,0.135103102482093,-0,-0,0.329119453787538,0.0139482893860711,-0,0.0629923743142031,0.149962761598511,0.310731348984719,0.086106410685262,-0,-0,0.0137214922771329,-0,0.00834549878283532,0.0152079468479907,0.00561848348432917,0.103407491463879,-0,0.124042434007259
0.211711650686197,0.102371486127579,0.17448316791491,0,0.0435366693842643,0.0216502956333225,0.154598988282158,0.126530698252391,0.138974706312155,0.140742231095053,0.156379330408387,-0,-0,0.13196244445905,0.0561247083109545,-0,0.11458893208547,0.129751199006804,0.193207202655033,0.0301764339864342,0.00225971146040393,0.00703433655775698,0.0887565336334121,0.0242587022852708,0.067909563127368,0.158409939888978,0.0477526287888663,0.135001363623795,0.0181416027848868,0.105312693994832
0.18799435988418,0.0731080179967828,0.248860286815642,0.10149569669158,0,0.10795192115263,0.258453296667981,0.20223580123842,0.1311776819983,0.166454541412865,0.245967577743309,-0,-0,0.0884561274443223,0.0307368677671949,-0,0.0383375422993747,0.0477808225999734,0.220218551419763,0.185677894566804,0.0090569619459262,-0,0.0756970114031884,0.0562189989326977,0.116729785789383,0.205580291758548,0.0849094679153086,0.130198854747672,0.00119109091287259,0.0960981074070539
0.205276148957489,0.1336378728566,0.247604185845108,0.0289732369469149,0.0760552788426973,0,0.116077932639883,0.153193526103182,0.107993324334748,0.14921514038686,0.165268657322015,0.0389639679928773,0.0390430840558695,0.0612577700587312,0.094167047658136,0.00921071308415459,0.104797272599978,0.116215299138247,0.252807136951666,0.0840390456152102,0.00793485255181286,-0,0.102544376188087,0.20082532872195,0.121052309414195,0.302209700346561,0.197038751938374,0.150718071881593,0.0448784944414993,0.108275918072105
0.257683271530763,0.187598085240386,0.303579440979956,-0,0.00903717221997483,-0,0,0.25803092824627,0.360912144083862,0.31621226451546,0.0293381554564987,-0,-0,0.494729949315934,-0,-0,-0,0.177434234173416,0.233041552116496,0.171437466435305,-0,-0,0.157800388864698,0.00208353648712365,0.0639652094868628,0.196098717125192,0.0732573742411585,0.15876032857139,0.0189539072045451,0.242979608767767
0.15876032857139,0.125987227902614,0.193202529317584,-0,-0,-0,0.167780862069692,0,0.304423034697095,0.0551894249638948,0.0875460981848507,-0,-0,0.266696139252503,0.15876032857139,-0,-0,0.262773456913432,0.187302942359674,0.0711761558556162,-0,-0,0.0560160151596458,-0,0.0712569486742881,0.160599859777034,-0,0.158805165996188,-0,0.303401983161063
0.172262837632248,0.0982166528892418,0.237080630932701,-0,-0,-0,0.312883321763156,0.304579051708932,0,0.0542493760101615,0.195000233958995,-0,-0,0.44254238865002,-0,-0,-0,0.159595382279374,0.293918957678969,-0,-0,-0,0.0171986457022079,-0,-0,0.162122078344471,-0,0.00561281079251484,-0,0.186925148386135
-0,0.0496248020314849,0.170087423155249,-0,-0,-0,0.0467329463082749,0.0882041936072784,0.271365567789662,0,0.226369954036182,-0,-0,0.218148109470206,-0,-0,-0,0.0926222498873403,0.193152731797621,-0,-0,-0,-0,-0,-0,0.087618076433672,-0,-0,-0,0.0892206209725133
