0,0.178461581258049,0.265003703193924,0.133088588090931,0.274932630992205,0.189313076495155,0.0835065704248665,0.190003493119573,0.304111576636232,0.013922898394949,0.077427301545525,0.0594710601050183,0.0757408388316514,0.138843122832185,0.0481207337957729,0.0332073290658225,0.229711658296882,0.138100438373426,0.175498500320151,0.090635943303557,0.232680957157159,0.126086220225423,0.116356011065716,0.0156154275481213,0.110031968059461,0.111579103467275,0.15406452823742,0.106866120788304,0.304292856120993
0.162873188151473,0,0.42872316291095,0.245685691266662,0.381812679792392,0.179128219448416,-0,0.0289813941793639,0.291950476380858,-0,0.0356413228138428,-0,0.390678464814839,0.398668842478846,0.276047157955036,0.124248712543961,0.166788659012325,0.074360807608101,0.00317341556260656,0.00399730730658342,0.13969977702598,-0,0.0738010374704735,-0,0.227207240165937,0.0387115940901968,0.00569486719638407,0.0824289041769716,0.233808171306215
0.169427757445102,0.261365394787216,0,0.24429725964596,0.399414218244478,0.176082132165613,-0,-0,0.307769646244632,-0,0.00591145790322717,-0,0.4431155840577,0.17407451246883,0.288583524872096,0.0634757035045109,0.167919549503273,0.165728584270189,0.138435843344647,-0,0.138633898244307,-0,-0,-0,0.158611728088327,0.0053034129175129,-0,0.0875845720470524,0.286123094416199
0.212914519869237,0.172517242678389,0.28734279948037,0,0.2230071371412,0.20566727393678,0.164303485071909,0.176794101318997,0.366724508538667,0.156021189056255,0.160370735136401,0.0793082182292855,0.31267933956424,0.210899006715145,0.142625020731067,0.224129021713571,0.189336109886762,0.166882343924473,0.132410075307234,0.168248334430055,0.178743284949748,0.0228061945777852,0.136384245044188,0.11836090026803,0.24543059900383,0.218606368569911,0.131917870095981,0.0676168245766593,0.267982203185281
0.188194254895575,0.2827195900924,0.432041794807042,0.170125734759082,0,0.272210484172827,-0,0.128332521683658,0.269401591617044,-0,-0,-0,-0,0.0297270381056925,-0,0.0613107884725842,0.266848126562803,0.0712758656932365,0.0170092511567453,0.00989472928896059,0.185687935748972,0.15876032857139,0.0106110186757405,-0,-0,-0,0.128844915016347,0.0021800329293884,0.27092462107339
0.135857926958315,0.233778416307322,0.327275356846705,0.142378494588937,0.144708336734625,0,-0,0.00949508431077714,0.275546756464631,0.00142497199762379,0.0774055042253528,-0,0.277832903415372,0.337498886490303,0.213663655431284,0.0774482614136294,0.00993328862493558,0.206750398933858,0.00584161718048281,0.0474786592699703,0.116630200944458,0.0242441970222457,0.00824335570116849,-0,0.28051412535602,0.104400986660485,0.0137173649506338,0.0856349815265997,0.212761888478096
0.141208092991075,0.186567401321371,0.118025041504402,0.0849508020278458,0.0833552986638726,0.105505002213361,0,0.0588117749435537,0.163913933597222,0.0444071365315581,0.0359133484917751,0.00308083317908135,0.0850630968121581,0.212394998724858,0.0721343379339498,0.119064830174672,0.13560383941032,0.0739875100654857,0.117046377125742,0.102588071693055,0.147063317894558,0.1604534592841,0.0558802818874527,0.0137978643429595,0.227390515612908,0.201013682211191,0.106817494982694,0.104024885300756,0.276823389186491
0.172159998941605,0.060602725755485,0.199626393980943,0.187304208534068,0.202561713515236,0.23038033337635,0.0615958405856192,0,0.309135048336788,0.0616322102151407,0.10440724320024,-0,0.0962003470658143,0.194717221258901,0.10107752243162,0.122867474036576,0.15554845084411,0.111711462551733,0.105677766898055,0.162710831867272,0.232788429024998,-0,0.0356559292735257,0.0289901883918315,0.10157321530621,0.0716918168910151,0.0622756245588635,0.156401330987242,0.262458623085188
0.200072324803801,0.28541583159924,0.370335309049268,0.198597565294587,0.341110648248239,0.16596770844812,-0,0.103460723980004,0,0.00238928095408452,0.13525177065698,-0,0.261849719027792,0.225884155275662,0.0683176150847463,0.177851976590445,0.135383009293511,0.108320863382919,0.157378486245777,0.00163648273072681,0.157523245090914,-0,-0,-0,0.196766423360191,0.0538869205551749,0.0679720500269085,-0,0.222218603811579
0.202460298141575,0.222981984994894,0.173058593651598,0.19310133199956,0.17566424384944,0.132466733395023,0.159463506581469,0.155031977730153,0.222182109499871,0,0.0767453935679815,0.0124381485499693,0.0651659116452758,0.255341407935666,0.0139116882536511,0.119921671472265,0.106307061443561,0.0730151275401068,0.0854206317160926,0.0148391208967571,0.154330233816651,0.160567262485145,0.163105405046051,0.104897038215917,0.0694795415556053,0.0809706633891307,0.177607844848086,0.056333710559608,0.227132076759774
0.0937490154468349,0.14112558304979,0.321803262581777,0.121037683367555,0.18308995322445,0.225943635689694,-0,0.0860341741045715,0.313257329947309,0.0187059579393313,0,-0,0.39115280244163,0.281326157765491,0.118175661847221,0.190400258066761,0.122254666422775,0.072487023313238,0.0141136142438371,0.0407893197679336,0.133414537488502,0.120803414109975,0.0612827404959075,-0,0.262919076523077,0.0700705718684873,0.00300949870469243,-0,0.297631713806986
0.250318382762668,0.11203851999266,0.14756344400782,0.216796573136462,0.0656192185045673,0.17261346155433,0.165079214011647,0.175206048018436,0.267495942649582,0.166064996928371,0.0695098993799017,0,0.244055331926406,0.203622253094303,0.181379334271499,0.190511462688203,0.202053495420355,0.105367856560365,0.186331437448801,0.013451290509552,0.229136715808835,0.0111295641708311,0.102826334667762,0.165710532308876,0.0909813284538814,0.194444758096605,0.166008414143325,0.0703228361132699,0.20671243803807
